,Aggregate,Unix
1782,337.65433,1431334800000.0
1783,357.18988,1431335400000.0
1784,316.37805,1431336000000.0
1785,326.30487,1431336600000.0
1786,337.3164700000001,1431337200000.0
1787,317.28394,1431337800000.0
1788,338.95,1431338400000.0
1789,335.0375,1431339000000.0
1790,306.5783,1431339600000.0
1791,345.4430200000001,1431340200000.0
1792,326.97437,1431340800000.0
1793,326.81482,1431341400000.0
1794,357.4026,1431342000000.0
1795,334.58228,1431342600000.0
1796,320.38272,1431343200000.0
1797,348.3875,1431343800000.0
1798,327.54544,1431344400000.0
1799,327.68353,1431345000000.0
1800,353.4375,1431345600000.0
1801,324.46155,1431346200000.0
1802,339.12195,1431346800000.0
1803,345.6875,1431347400000.0
1804,324.1375,1431348000000.0
1805,341.45715,1431348600000.0
1806,323.85107,1431349200000.0
1807,366.77777,1431349800000.0
1808,325.0,1431350400000.0
1809,320.2073,1431351000000.0
1810,353.5882299999999,1431351600000.0
1811,316.02438,1431352200000.0
1812,334.31396,1431352800000.0
1813,346.31033,1431353400000.0
1814,324.30588,1431354000000.0
1815,344.0595,1431354600000.0
1816,339.4643,1431355200000.0
1817,322.9,1431355800000.0
1818,364.1111,1431356400000.0
1819,337.0375,1431357000000.0
1820,319.87656,1431357600000.0
1821,501.6282,1431358200000.0
1822,508.20514,1431358800000.0
1823,790.8077,1431359400000.0
1824,523.4359,1431360000000.0
1825,463.84415,1431360600000.0
1826,427.6875,1431361200000.0
1827,454.97403,1431361800000.0
1828,427.9125,1431362400000.0
1829,433.5,1431363000000.0
1830,493.8611,1431363600000.0
1831,443.06848,1431364200000.0
1832,446.3611,1431364800000.0
1833,512.26666,1431365400000.0
1834,1302.6865,1431366000000.0
1835,1498.1428,1431366600000.0
1836,1442.3969,1431367200000.0
1837,768.8169,1431367800000.0
1838,423.6184,1431368400000.0
1839,532.35614,1431369000000.0
1840,1427.8986,1431369600000.0
1841,1608.058,1431370200000.0
1842,637.1667,1431370800000.0
1843,693.4237,1431371400000.0
1844,680.1385,1431372000000.0
1845,451.07812,1431372600000.0
1846,434.3913,1431373200000.0
1847,556.9028,1431373800000.0
1848,561.2239,1431374400000.0
1849,688.0411,1431375000000.0
1850,678.1549,1431375600000.0
1851,1208.3424,1431376200000.0
1852,707.6731,1431376800000.0
1853,564.7091,1431377400000.0
1854,487.15942,1431378000000.0
1855,511.49295,1431378600000.0
1856,508.17743,1431379200000.0
1857,504.3846,1431379800000.0
1858,482.74194000000006,1431380400000.0
1859,425.4366,1431381000000.0
1860,383.68655,1431381600000.0
1861,360.2537200000001,1431382200000.0
1862,386.3784,1431382800000.0
1863,367.26865,1431383400000.0
1864,347.2154,1431384000000.0
1865,373.1389,1431384600000.0
1866,334.47726,1431385200000.0
1867,313.9114,1431385800000.0
1868,351.8846,1431386400000.0
1869,354.8,1431387000000.0
1870,322.3816,1431387600000.0
1871,345.10388,1431388200000.0
1872,426.94254000000006,1431388800000.0
1873,2347.0723,1431389400000.0
1874,790.9524,1431390000000.0
1875,410.2738,1431390600000.0
1876,383.6265,1431391200000.0
1877,420.6,1431391800000.0
1878,393.5647,1431392400000.0
1879,402.64285,1431393000000.0
1880,421.3494,1431393600000.0
1881,664.0,1431394200000.0
1882,2350.771,1431394800000.0
1883,590.7284,1431395400000.0
1884,391.94116,1431396000000.0
1885,365.03613,1431396600000.0
1886,418.31708,1431397200000.0
1887,374.41464,1431397800000.0
1888,367.13095,1431398400000.0
1889,393.0357,1431399000000.0
1890,389.94116,1431399600000.0
1891,360.20483,1431400200000.0
1892,370.60715,1431400800000.0
1893,362.5476,1431401400000.0
1894,351.7619,1431402000000.0
1895,396.20483,1431402600000.0
1896,365.85715,1431403200000.0
1897,361.4643,1431403800000.0
1898,395.24097,1431404400000.0
1899,396.27274,1431405000000.0
1900,363.6265,1431405600000.0
1901,368.0119,1431406200000.0
1902,356.5903600000001,1431406800000.0
1903,362.3253,1431407400000.0
1904,398.87656,1431408000000.0
1905,379.20255,1431408600000.0
1906,480.80246,1431409200000.0
1907,801.3855599999998,1431409800000.0
1908,418.80722,1431410400000.0
1909,386.0482,1431411000000.0
1910,511.01205,1431411600000.0
1911,531.2409700000002,1431412200000.0
1912,473.90125,1431412800000.0
1913,513.2738,1431413400000.0
1914,551.7805,1431414000000.0
1915,553.23456,1431414600000.0
1916,673.44305,1431415200000.0
1917,1486.3903,1431415800000.0
1918,822.5,1431416400000.0
1919,505.2987,1431417000000.0
1920,506.84415,1431417600000.0
1921,483.4375,1431418200000.0
1922,650.96344,1431418800000.0
1923,1998.8607,1431419400000.0
1924,566.83545,1431420000000.0
1925,811.8611,1431420600000.0
1926,753.50635,1431421200000.0
1927,703.28,1431421800000.0
1928,515.38464,1431422400000.0
1929,630.1805400000002,1431423000000.0
1930,838.06757,1431423600000.0
1931,613.0649400000002,1431424200000.0
1932,668.0,1431424800000.0
1933,2787.2676,1431425400000.0
1934,1656.7821,1431426000000.0
1935,2178.8076,1431426600000.0
1936,2190.5845,1431427200000.0
1937,2566.35,1431427800000.0
1938,2849.5774,1431428400000.0
1939,2740.7793,1431429000000.0
1940,2175.627,1431429600000.0
1941,1860.2561,1431430200000.0
1942,1255.4103,1431430800000.0
1943,1172.0,1431431400000.0
1944,4065.8267,1431432000000.0
1945,3010.013,1431432600000.0
1946,4076.2056,1431433200000.0
1947,1207.1482,1431433800000.0
1948,1246.4166,1431434400000.0
1949,1274.6757,1431435000000.0
1950,1270.579,1431435600000.0
1951,1091.6836,1431436200000.0
1952,1027.4762,1431436800000.0
1953,1583.5062,1431437400000.0
1954,2134.8271,1431438000000.0
1955,2599.078,1431438600000.0
1956,947.98737,1431439200000.0
1957,929.775,1431439800000.0
1958,978.3415,1431440400000.0
1959,2389.5696,1431441000000.0
1960,1071.0273,1431441600000.0
1961,1189.025,1431442200000.0
1962,1147.1923,1431442800000.0
1963,1078.1139,1431443400000.0
1964,1147.3132,1431444000000.0
1965,1092.4756,1431444600000.0
1966,1141.8718,1431445200000.0
1967,1449.935,1431445800000.0
1968,1977.7428,1431446400000.0
1969,1339.8052,1431447000000.0
1970,1090.7662,1431447600000.0
1971,1020.8947,1431448200000.0
1972,1573.4078,1431448800000.0
1973,965.7778,1431449400000.0
1974,982.2625,1431450000000.0
1975,919.3875,1431450600000.0
1976,1286.9125,1431451200000.0
1977,1067.5352,1431451800000.0
1978,953.2564,1431452400000.0
1979,1054.5,1431453000000.0
1980,1185.1646,1431453600000.0
1981,1520.8734,1431454200000.0
1982,946.59033,1431454800000.0
1983,1271.0,1431455400000.0
1984,922.125,1431456000000.0
1985,996.3171,1431456600000.0
1986,1015.475,1431457200000.0
1987,922.6,1431457800000.0
1988,936.8871,1431458400000.0
1989,930.26227,1431459000000.0
1990,900.08826,1431459600000.0
1991,1024.473,1431460200000.0
1992,970.3553,1431460800000.0
1993,905.8461,1431461400000.0
1994,1740.5135,1431462000000.0
1995,881.48,1431462600000.0
1996,912.4,1431463200000.0
1997,1029.6625,1431463800000.0
1998,1017.2025,1431464400000.0
1999,971.79486,1431465000000.0
2000,999.1429,1431465600000.0
2001,731.68353,1431466200000.0
2002,855.7066699999998,1431466800000.0
2003,2413.6077,1431467400000.0
2004,1675.2603,1431468000000.0
2005,1645.5343,1431468600000.0
2006,723.3472,1431469200000.0
2007,650.0132,1431469800000.0
2008,625.29333,1431470400000.0
2009,624.2632,1431471000000.0
2010,648.1053,1431471600000.0
2011,596.7778,1431472200000.0
2012,595.1375,1431472800000.0
2013,683.7284,1431473400000.0
2014,646.7808,1431474000000.0
2015,496.57318,1431474600000.0
2016,323.52274,1431475200000.0
2017,348.13483,1431475800000.0
2018,2468.7842,1431476400000.0
2019,530.7241,1431477000000.0
2020,382.18182,1431477600000.0
2021,361.86517,1431478200000.0
2022,384.23865,1431478800000.0
2023,395.34885,1431479400000.0
2024,371.1954,1431480000000.0
2025,340.88373,1431480600000.0
2026,794.3721,1431481200000.0
2027,2296.4023,1431481800000.0
2028,337.52808,1431482400000.0
2029,323.6744,1431483000000.0
2030,320.48865,1431483600000.0
2031,348.86047,1431484200000.0
2032,357.55814,1431484800000.0
2033,308.5618,1431485400000.0
2034,304.26746,1431486000000.0
2035,313.03372,1431486600000.0
2036,290.94254,1431487200000.0
2037,322.1494,1431487800000.0
2038,301.64368,1431488400000.0
2039,315.73563,1431489000000.0
2040,324.92044,1431489600000.0
2041,317.56818,1431490200000.0
2042,294.8275799999999,1431490800000.0
2043,315.125,1431491400000.0
2044,298.04544,1431492000000.0
2045,293.40698,1431492600000.0
2046,398.56323,1431493200000.0
2047,425.96512,1431493800000.0
2048,446.70114,1431494400000.0
2049,441.49426,1431495000000.0
2050,399.19278,1431495600000.0
2051,922.0,1431496200000.0
2052,444.3256,1431496800000.0
2053,402.08047,1431497400000.0
2054,429.70456,1431498000000.0
2055,2135.375,1431498600000.0
2056,1235.7587,1431499200000.0
2057,1585.9196,1431499800000.0
2058,1592.0238,1431500400000.0
2059,1658.4117,1431501000000.0
2060,585.7442,1431501600000.0
2061,338.9883700000001,1431502200000.0
2062,329.47675,1431502800000.0
2063,289.43024,1431503400000.0
2064,314.1494,1431504000000.0
2065,318.1954,1431504600000.0
2066,306.2643700000001,1431505200000.0
2067,353.34482,1431505800000.0
2068,346.09302,1431506400000.0
2069,302.44318,1431507000000.0
2070,310.47778,1431507600000.0
2071,333.54544,1431508200000.0
2072,308.11237,1431508800000.0
2073,338.43677,1431509400000.0
2074,305.9883700000001,1431510000000.0
2075,310.0341,1431510600000.0
2076,353.3793,1431511200000.0
2077,336.19318,1431511800000.0
2078,312.4482700000001,1431512400000.0
2079,330.8275799999999,1431513000000.0
2080,327.51724,1431513600000.0
2081,326.8506,1431514200000.0
2082,329.68604,1431514800000.0
2083,305.3563200000001,1431515400000.0
2084,345.4138,1431516000000.0
2085,347.0345,1431516600000.0
2086,319.64774,1431517200000.0
2087,316.2093,1431517800000.0
2088,342.47192,1431518400000.0
2089,310.7093,1431519000000.0
2090,334.4482700000001,1431519600000.0
2091,364.56323,1431520200000.0
2092,322.71265,1431520800000.0
2093,301.18823,1431521400000.0
2094,329.5862,1431522000000.0
2095,344.1839,1431522600000.0
2096,311.4186,1431523200000.0
2097,331.76404,1431523800000.0
2098,320.47125,1431524400000.0
2099,312.65518,1431525000000.0
2100,354.84885,1431525600000.0
2101,347.55682,1431526200000.0
2102,313.73563,1431526800000.0
2103,315.34482,1431527400000.0
2104,333.90805,1431528000000.0
2105,315.26965,1431528600000.0
2106,424.18604000000005,1431529200000.0
2107,395.1839,1431529800000.0
2108,402.94382,1431530400000.0
2109,476.05682,1431531000000.0
2110,474.90588,1431531600000.0
2111,418.33707,1431532200000.0
2112,664.98834,1431532800000.0
2113,800.7727,1431533400000.0
2114,584.9205,1431534000000.0
2115,567.619,1431534600000.0
2116,560.2023,1431535200000.0
2117,548.61176,1431535800000.0
2118,511.0,1431536400000.0
2119,570.7528,1431537000000.0
2120,583.1163,1431537600000.0
2121,508.93024,1431538200000.0
2122,448.9655,1431538800000.0
2123,476.81396,1431539400000.0
2124,500.22354,1431540000000.0
2125,544.2118,1431540600000.0
2126,591.7558,1431541200000.0
2127,570.3023,1431541800000.0
2128,533.34485,1431542400000.0
2129,529.7738,1431543000000.0
2130,498.2619,1431543600000.0
2131,534.6173,1431544200000.0
2132,576.9405,1431544800000.0
2133,520.0706,1431545400000.0
2134,541.97644,1431546000000.0
2135,788.33734,1431546600000.0
2136,496.70587,1431547200000.0
2137,497.0353,1431547800000.0
2138,611.0706,1431548400000.0
2139,531.48236,1431549000000.0
2140,464.06097,1431549600000.0
2141,508.91763,1431550200000.0
2142,550.2353,1431550800000.0
2143,507.20456,1431551400000.0
2144,416.63953,1431552000000.0
2145,476.2738,1431552600000.0
2146,429.2353,1431553200000.0
2147,401.3253,1431553800000.0
2148,398.7093,1431554400000.0
2149,381.45883,1431555000000.0
2150,418.4117700000001,1431555600000.0
2151,407.08237,1431556200000.0
2152,371.30588,1431556800000.0
2153,356.5647,1431557400000.0
2154,380.8506,1431558000000.0
2155,345.9883700000001,1431558600000.0
2156,360.8941,1431559200000.0
2157,353.94116,1431559800000.0
2158,352.63528,1431560400000.0
2159,382.44873,1431561000000.0
2160,338.49368,1431561600000.0
2161,321.7402600000001,1431562200000.0
2162,339.2625,1431562800000.0
2163,327.38272,1431563400000.0
2164,311.01236,1431564000000.0
2165,338.79013,1431564600000.0
2166,326.02533,1431565200000.0
2167,313.925,1431565800000.0
2168,336.9625,1431566400000.0
2169,315.98734,1431567000000.0
2170,336.8375,1431567600000.0
2171,2331.1604,1431568200000.0
2172,1105.2963,1431568800000.0
2173,359.0,1431569400000.0
2174,366.02563,1431570000000.0
2175,349.91025,1431570600000.0
2176,366.3816,1431571200000.0
2177,379.7595,1431571800000.0
2178,345.92307,1431572400000.0
2179,343.5263,1431573000000.0
2180,2276.284,1431573600000.0
2181,1218.8334,1431574200000.0
2182,335.5875,1431574800000.0
2183,323.775,1431575400000.0
2184,301.0,1431576000000.0
2185,322.3797600000001,1431576600000.0
2186,308.6666600000001,1431577200000.0
2187,313.7015,1431577800000.0
2188,347.42105,1431578400000.0
2189,321.32,1431579000000.0
2190,308.0886,1431579600000.0
2191,479.56412,1431580200000.0
2192,430.7073,1431580800000.0
2193,413.10526,1431581400000.0
2194,430.80264000000005,1431582000000.0
2195,972.52563,1431582600000.0
2196,416.33334,1431583200000.0
2197,1384.8607,1431583800000.0
2198,1387.6104,1431584400000.0
2199,3314.8857,1431585000000.0
2200,953.8246,1431585600000.0
2201,604.1698,1431586200000.0
2202,593.02985,1431586800000.0
2203,619.75757,1431587400000.0
2204,661.8406,1431588000000.0
2205,821.0172,1431588600000.0
2206,525.413,1431589200000.0
2207,494.3654,1431589800000.0
2208,472.975,1431590400000.0
2209,739.5189999999999,1431591000000.0
2210,573.6709,1431591600000.0
2211,314.8875,1431592200000.0
2212,352.7595,1431592800000.0
2213,327.1875,1431593400000.0
2214,337.65433,1431594000000.0
2215,357.18988,1431594600000.0
2216,316.37805,1431595200000.0
2217,326.30487,1431595800000.0
2218,337.3164700000001,1431596400000.0
2219,317.28394,1431597000000.0
2220,338.95,1431597600000.0
2221,335.0375,1431598200000.0
2222,306.5783,1431598800000.0
2223,345.4430200000001,1431599400000.0
2224,326.97437,1431600000000.0
2225,326.81482,1431600600000.0
2226,357.4026,1431601200000.0
2227,334.58228,1431601800000.0
2228,320.38272,1431602400000.0
2229,348.3875,1431603000000.0
2230,327.54544,1431603600000.0
2231,327.68353,1431604200000.0
2232,353.4375,1431604800000.0
2233,324.46155,1431605400000.0
2234,339.12195,1431606000000.0
2235,345.6875,1431606600000.0
2236,324.1375,1431607200000.0
2237,341.45715,1431607800000.0
2238,323.85107,1431608400000.0
2239,366.77777,1431609000000.0
2240,325.0,1431609600000.0
2241,320.2073,1431610200000.0
2242,353.5882299999999,1431610800000.0
2243,316.02438,1431611400000.0
2244,334.31396,1431612000000.0
2245,346.31033,1431612600000.0
2246,324.30588,1431613200000.0
2247,344.0595,1431613800000.0
2248,339.4643,1431614400000.0
2249,322.9,1431615000000.0
2250,364.1111,1431615600000.0
2251,337.0375,1431616200000.0
2252,319.87656,1431616800000.0
2253,501.6282,1431617400000.0
2254,508.20514,1431618000000.0
2255,790.8077,1431618600000.0
2256,523.4359,1431619200000.0
2257,463.84415,1431619800000.0
2258,427.6875,1431620400000.0
2259,454.97403,1431621000000.0
2260,427.9125,1431621600000.0
2261,433.5,1431622200000.0
2262,493.8611,1431622800000.0
2263,443.06848,1431623400000.0
2264,446.3611,1431624000000.0
2265,512.26666,1431624600000.0
2266,1302.6865,1431625200000.0
2267,1498.1428,1431625800000.0
2268,1442.3969,1431626400000.0
2269,768.8169,1431627000000.0
2270,423.6184,1431627600000.0
2271,532.35614,1431628200000.0
2272,1427.8986,1431628800000.0
2273,1608.058,1431629400000.0
2274,637.1667,1431630000000.0
2275,693.4237,1431630600000.0
2276,680.1385,1431631200000.0
2277,451.07812,1431631800000.0
2278,434.3913,1431632400000.0
2279,556.9028,1431633000000.0
2280,561.2239,1431633600000.0
2281,688.0411,1431634200000.0
2282,678.1549,1431634800000.0
2283,1208.3424,1431635400000.0
2284,707.6731,1431636000000.0
2285,564.7091,1431636600000.0
2286,487.15942,1431637200000.0
2287,511.49295,1431637800000.0
2288,508.17743,1431638400000.0
2289,504.3846,1431639000000.0
2290,482.74194000000006,1431639600000.0
2291,425.4366,1431640200000.0
2292,383.68655,1431640800000.0
2293,360.2537200000001,1431641400000.0
2294,386.3784,1431642000000.0
2295,367.26865,1431642600000.0
2296,347.2154,1431643200000.0
2297,373.1389,1431643800000.0
2298,334.47726,1431644400000.0
2299,313.9114,1431645000000.0
2300,351.8846,1431645600000.0
2301,354.8,1431646200000.0
2302,322.3816,1431646800000.0
2303,345.10388,1431647400000.0
2304,387.55682,1431648000000.0
2305,402.79544,1431648600000.0
2306,401.09195,1431649200000.0
2307,367.72726,1431649800000.0
2308,391.04544,1431650400000.0
2309,397.16092,1431651000000.0
2310,378.9,1431651600000.0
2311,398.70786,1431652200000.0
2312,392.98865,1431652800000.0
2313,1514.409,1431653400000.0
2314,1549.0454,1431654000000.0
2315,408.14774,1431654600000.0
2316,394.67416,1431655200000.0
2317,421.42044,1431655800000.0
2318,398.9887700000001,1431656400000.0
2319,398.57303,1431657000000.0
2320,443.70456,1431657600000.0
2321,408.11237,1431658200000.0
2322,1097.2638,1431658800000.0
2323,2414.9102,1431659400000.0
2324,418.33334,1431660000000.0
2325,366.45456,1431660600000.0
2326,401.69662,1431661200000.0
2327,357.35226,1431661800000.0
2328,358.29214,1431662400000.0
2329,397.35956,1431663000000.0
2330,361.48865,1431663600000.0
2331,367.42697,1431664200000.0
2332,384.66666,1431664800000.0
2333,355.7,1431665400000.0
2334,509.20224,1431666000000.0
2335,518.7977,1431666600000.0
2336,466.26965,1431667200000.0
2337,1212.9778,1431667800000.0
2338,524.06744,1431668400000.0
2339,490.0111,1431669000000.0
2340,506.60226,1431669600000.0
2341,1421.4607,1431670200000.0
2342,1476.8314,1431670800000.0
2343,1587.4889,1431671400000.0
2344,796.26965,1431672000000.0
2345,561.8068,1431672600000.0
2346,608.26965,1431673200000.0
2347,649.03796,1431673800000.0
2348,1119.909,1431674400000.0
2349,721.8427,1431675000000.0
2350,511.94382,1431675600000.0
2351,2540.6365,1431676200000.0
2352,524.6629,1431676800000.0
2353,564.2472,1431677400000.0
2354,553.48315,1431678000000.0
2355,541.0224599999998,1431678600000.0
2356,584.3977,1431679200000.0
2357,1569.2222,1431679800000.0
2358,670.3889,1431680400000.0
2359,501.7159,1431681000000.0
2360,578.80896,1431681600000.0
2361,537.73035,1431682200000.0
2362,557.25,1431682800000.0
2363,611.5227,1431683400000.0
2364,454.22473,1431684000000.0
2365,474.64774000000006,1431684600000.0
2366,472.72528,1431685200000.0
2367,435.88763,1431685800000.0
2368,462.63736,1431686400000.0
2369,554.68536,1431687000000.0
2370,440.7841,1431687600000.0
2371,482.55554000000006,1431688200000.0
2372,503.04544,1431688800000.0
2373,498.23334000000006,1431689400000.0
2374,801.0555400000002,1431690000000.0
2375,988.125,1431690600000.0
2376,748.0341,1431691200000.0
2377,898.5568,1431691800000.0
2378,976.6445,1431692400000.0
2379,1054.091,1431693000000.0
2380,722.3977,1431693600000.0
2381,1160.0549,1431694200000.0
2382,817.5,1431694800000.0
2383,587.9213,1431695400000.0
2384,480.25842,1431696000000.0
2385,489.5778,1431696600000.0
2386,468.67044,1431697200000.0
2387,464.5618,1431697800000.0
2388,465.30682,1431698400000.0
2389,449.73035,1431699000000.0
2390,425.35956,1431699600000.0
2391,451.13483,1431700200000.0
2392,442.26965,1431700800000.0
2393,428.7528,1431701400000.0
2394,581.6556,1431702000000.0
2395,531.8523,1431702600000.0
2396,504.7,1431703200000.0
2397,608.26965,1431703800000.0
2398,579.3068,1431704400000.0
2399,580.76404,1431705000000.0
2400,864.3333,1431705600000.0
2401,608.43024,1431706200000.0
2402,590.76404,1431706800000.0
2403,572.2727,1431707400000.0
2404,527.17975,1431708000000.0
2405,547.0909,1431708600000.0
2406,569.8539400000002,1431709200000.0
2407,511.86517,1431709800000.0
2408,527.48865,1431710400000.0
2409,566.0112,1431711000000.0
2410,512.39325,1431711600000.0
2411,532.35956,1431712200000.0
2412,552.7586,1431712800000.0
2413,520.7865,1431713400000.0
2414,1498.7727,1431714000000.0
2415,1538.1724,1431714600000.0
2416,1294.3821,1431715200000.0
2417,586.8295,1431715800000.0
2418,628.8295,1431716400000.0
2419,650.88763,1431717000000.0
2420,650.7273,1431717600000.0
2421,605.8851,1431718200000.0
2422,711.2727,1431718800000.0
2423,628.56665,1431719400000.0
2424,570.0787,1431720000000.0
2425,650.2809,1431720600000.0
2426,1290.5955,1431721200000.0
2427,717.5930000000002,1431721800000.0
2428,958.49426,1431722400000.0
2429,2518.5796,1431723000000.0
2430,1077.534,1431723600000.0
2431,953.5909,1431724200000.0
2432,955.6705,1431724800000.0
2433,934.7841,1431725400000.0
2434,891.4367699999998,1431726000000.0
2435,934.2955,1431726600000.0
2436,878.4494599999998,1431727200000.0
2437,802.0341,1431727800000.0
2438,843.5,1431728400000.0
2439,798.1978,1431729000000.0
2440,778.2135,1431729600000.0
2441,835.5165,1431730200000.0
2442,781.26135,1431730800000.0
2443,822.9,1431731400000.0
2444,1008.3182,1431732000000.0
2445,2567.8965,1431732600000.0
2446,1701.5165,1431733200000.0
2447,2638.2615,1431733800000.0
2448,426.94254000000006,1431734400000.0
2449,2347.0723,1431735000000.0
2450,790.9524,1431735600000.0
2451,410.2738,1431736200000.0
2452,383.6265,1431736800000.0
2453,420.6,1431737400000.0
2454,393.5647,1431738000000.0
2455,402.64285,1431738600000.0
2456,421.3494,1431739200000.0
2457,664.0,1431739800000.0
2458,2350.771,1431740400000.0
2459,590.7284,1431741000000.0
2460,391.94116,1431741600000.0
2461,365.03613,1431742200000.0
2462,418.31708,1431742800000.0
2463,374.41464,1431743400000.0
2464,367.13095,1431744000000.0
2465,393.0357,1431744600000.0
2466,389.94116,1431745200000.0
2467,360.20483,1431745800000.0
2468,370.60715,1431746400000.0
2469,362.5476,1431747000000.0
2470,351.7619,1431747600000.0
2471,396.20483,1431748200000.0
2472,365.85715,1431748800000.0
2473,361.4643,1431749400000.0
2474,395.24097,1431750000000.0
2475,396.27274,1431750600000.0
2476,363.6265,1431751200000.0
2477,368.0119,1431751800000.0
2478,356.5903600000001,1431752400000.0
2479,362.3253,1431753000000.0
2480,398.87656,1431753600000.0
2481,379.20255,1431754200000.0
2482,480.80246,1431754800000.0
2483,801.3855599999998,1431755400000.0
2484,418.80722,1431756000000.0
2485,386.0482,1431756600000.0
2486,511.01205,1431757200000.0
2487,531.2409700000002,1431757800000.0
2488,473.90125,1431758400000.0
2489,513.2738,1431759000000.0
2490,551.7805,1431759600000.0
2491,553.23456,1431760200000.0
2492,673.44305,1431760800000.0
2493,1486.3903,1431761400000.0
2494,822.5,1431762000000.0
2495,505.2987,1431762600000.0
2496,506.84415,1431763200000.0
2497,483.4375,1431763800000.0
2498,650.96344,1431764400000.0
2499,1998.8607,1431765000000.0
2500,566.83545,1431765600000.0
2501,811.8611,1431766200000.0
2502,753.50635,1431766800000.0
2503,703.28,1431767400000.0
2504,515.38464,1431768000000.0
2505,630.1805400000002,1431768600000.0
2506,838.06757,1431769200000.0
2507,613.0649400000002,1431769800000.0
2508,668.0,1431770400000.0
2509,2787.2676,1431771000000.0
2510,1656.7821,1431771600000.0
2511,2178.8076,1431772200000.0
2512,2190.5845,1431772800000.0
2513,2566.35,1431773400000.0
2514,2849.5774,1431774000000.0
2515,2740.7793,1431774600000.0
2516,2175.627,1431775200000.0
2517,1860.2561,1431775800000.0
2518,1255.4103,1431776400000.0
2519,1172.0,1431777000000.0
2520,4065.8267,1431777600000.0
2521,3010.013,1431778200000.0
2522,4076.2056,1431778800000.0
2523,1207.1482,1431779400000.0
2524,1246.4166,1431780000000.0
2525,1274.6757,1431780600000.0
2526,1270.579,1431781200000.0
2527,1091.6836,1431781800000.0
2528,1027.4762,1431782400000.0
2529,1583.5062,1431783000000.0
2530,2134.8271,1431783600000.0
2531,2599.078,1431784200000.0
2532,947.98737,1431784800000.0
2533,929.775,1431785400000.0
2534,978.3415,1431786000000.0
2535,2389.5696,1431786600000.0
2536,1071.0273,1431787200000.0
2537,1189.025,1431787800000.0
2538,1147.1923,1431788400000.0
2539,1078.1139,1431789000000.0
2540,1147.3132,1431789600000.0
2541,1092.4756,1431790200000.0
2542,1141.8718,1431790800000.0
2543,1449.935,1431791400000.0
2544,1977.7428,1431792000000.0
2545,1339.8052,1431792600000.0
2546,1090.7662,1431793200000.0
2547,1020.8947,1431793800000.0
2548,1573.4078,1431794400000.0
2549,965.7778,1431795000000.0
2550,982.2625,1431795600000.0
2551,919.3875,1431796200000.0
2552,1286.9125,1431796800000.0
2553,1067.5352,1431797400000.0
2554,953.2564,1431798000000.0
2555,1054.5,1431798600000.0
2556,1185.1646,1431799200000.0
2557,1520.8734,1431799800000.0
2558,946.59033,1431800400000.0
2559,1271.0,1431801000000.0
2560,922.125,1431801600000.0
2561,996.3171,1431802200000.0
2562,1015.475,1431802800000.0
2563,922.6,1431803400000.0
2564,936.8871,1431804000000.0
2565,930.26227,1431804600000.0
2566,900.08826,1431805200000.0
2567,1024.473,1431805800000.0
2568,970.3553,1431806400000.0
2569,905.8461,1431807000000.0
2570,1740.5135,1431807600000.0
2571,881.48,1431808200000.0
2572,912.4,1431808800000.0
2573,1029.6625,1431809400000.0
2574,1017.2025,1431810000000.0
2575,971.79486,1431810600000.0
2576,999.1429,1431811200000.0
2577,731.68353,1431811800000.0
2578,855.7066699999998,1431812400000.0
2579,2413.6077,1431813000000.0
2580,1675.2603,1431813600000.0
2581,1645.5343,1431814200000.0
2582,723.3472,1431814800000.0
2583,650.0132,1431815400000.0
2584,625.29333,1431816000000.0
2585,624.2632,1431816600000.0
2586,648.1053,1431817200000.0
2587,596.7778,1431817800000.0
2588,595.1375,1431818400000.0
2589,683.7284,1431819000000.0
2590,646.7808,1431819600000.0
2591,496.57318,1431820200000.0
2592,438.72415,1431820800000.0
2593,413.2907,1431821400000.0
2594,432.17044,1431822000000.0
2595,440.19318,1431822600000.0
2596,402.72726,1431823200000.0
2597,1067.3033,1431823800000.0
2598,2603.1348,1431824400000.0
2599,763.48865,1431825000000.0
2600,809.0952,1431825600000.0
2601,814.8132,1431826200000.0
2602,786.7586,1431826800000.0
2603,831.4607,1431827400000.0
2604,469.67416,1431828000000.0
2605,412.4138,1431828600000.0
2606,516.2118,1431829200000.0
2607,2444.4712,1431829800000.0
2608,1250.6364,1431830400000.0
2609,440.20456,1431831000000.0
2610,403.375,1431831600000.0
2611,382.86206,1431832200000.0
2612,413.25842,1431832800000.0
2613,387.52274,1431833400000.0
2614,401.64774,1431834000000.0
2615,414.10226,1431834600000.0
2616,373.91013,1431835200000.0
2617,399.67044,1431835800000.0
2618,412.7013,1431836400000.0
2619,385.06897,1431837000000.0
2620,409.28735,1431837600000.0
2621,400.2414,1431838200000.0
2622,378.11493,1431838800000.0
2623,414.954,1431839400000.0
2624,406.36783,1431840000000.0
2625,384.12643,1431840600000.0
2626,419.27585,1431841200000.0
2627,386.8506,1431841800000.0
2628,403.78162,1431842400000.0
2629,931.81396,1431843000000.0
2630,557.5862,1431843600000.0
2631,509.7841,1431844200000.0
2632,563.25,1431844800000.0
2633,489.49426,1431845400000.0
2634,433.4138,1431846000000.0
2635,404.09195,1431846600000.0
2636,372.9885,1431847200000.0
2637,422.65167,1431847800000.0
2638,398.52274,1431848400000.0
2639,827.2759,1431849000000.0
2640,1459.1609,1431849600000.0
2641,1377.5114,1431850200000.0
